text,intent
Turn toward the nearest exit and lead me there.,navigation
Explain the standard protocol for movement restrictions in a formal way.,knowledge_lookup
Please dance as a demo.,movement
"Bro, what even is TikTok?",chat
"For later, please note that I am working on campus map data.",memory_update
Move your body as a demo.,movement
What are the requirements for robot action validation during quiet study rules?,knowledge_lookup
Summarize the guidelines about TF-IDF vectorization in a formal way.,knowledge_lookup
"Hey BELT, spin around as a demo.",movement
Would you rather talk about animation or ice cream?,chat
I like Instagram.,chat
Please shake your head real quick.,movement
"For a safety answer, what does the documentation say about safety checklist in a formal way?",knowledge_lookup
Please navigate to the printer station carefully.,navigation
Back up from me nice and slow.,movement
"According to the knowledge base, what is fire drill protocol?",knowledge_lookup
What are the building rules related to the office according to the docs?,knowledge_lookup
Can you step back slightly?,movement
Where is the front desk?,navigation
What are the safety considerations for logistic regression in a formal way?,knowledge_lookup
List the requirements for fire drill protocol according to the docs.,knowledge_lookup
Store this for later: I am interested in intent classification.,memory_update
"Using the project notes, what is the policy for accessibility routes for this robot?",knowledge_lookup
"According to the knowledge base, what is lost and found policy according to the docs?",knowledge_lookup
"BELT, lead me to the gym when you can.",navigation
Note that the science wing is hard for me to find.,memory_update
Can you move backward when it is safe?,movement
What does the training material say about robot safety according to the docs?,knowledge_lookup
Please explain the procedure for movement restrictions in a formal way.,knowledge_lookup
Could you show me the way to the vending machines please?,navigation
"Using the project notes, what does the robot manual say about movement safety for this robot?",knowledge_lookup
"Using the project notes, what is the policy for logistic regression in detail?",knowledge_lookup
Can you lead the way to the cafeteria?,navigation
Can you guide me to the front entrance carefully.,navigation
Can you explain penguins like I'm tired?,chat
Remember that my robot kit is not lost; it is at the science wing.,memory_update
I have a random thought about YouTube.,chat
Can you walk me to the nearest exit.,navigation
Do you like games?,chat
Please use the knowledge base to answer about safety checklist.,knowledge_lookup
Would you rather talk about space or history?,chat
I want you to remember that my favorite art style is animation.,memory_update
What are the building rules related to the teacher's desk using stored information?,knowledge_lookup
"Without navigating anywhere, rotate right.",movement
Would you rather talk about laptops or history?,chat
Give me the documented process for model confidence thresholds according to the docs.,knowledge_lookup
"Move yourself for a moment, but don't lead me anywhere.",movement
What's your opinion on math?,chat
Please remember this preference: I sometimes get confused by RAG retrieval.,memory_update
what are the official rules for quiet study rules according to the docs?,knowledge_lookup
"Don't go anywhere far, just step back.",movement
"For future chats, save that I sometimes get confused by fallback behavior.",memory_update
"Formally, what does the robot manual say about movement safety?",knowledge_lookup
Add this as a saved note: my USB drive is near the robotics lab.,memory_update
"I don't need small talk, I need the main hallway.",navigation
What is the correct fallback when the knowledge base has no relevant document about visitor policy?,knowledge_lookup
Please roll forward for a moment.,movement
"Hey BELT, come closer for a second.",movement
"When it is safe, guide me to the nearest exit please.",navigation
Please follow me.,movement
Please rotate left.,movement
Please show me where the gym is if possible.,navigation
Would you rather talk about math or music?,chat
My favorite video style is short videos.,chat
Let's move on to Brawl Stars.,chat
Can you lead me to the side entrance if possible.,navigation
Keep this for later: my favorite game is Minecraft.,memory_update
