text,intent
Is the study lounge on campus?,knowledge_lookup
What resources are related to Slug Points?,knowledge_lookup
Does UCSC have information about campus labs?,knowledge_lookup
Can you look up details about parking permits?,knowledge_lookup
What can students do at the dining hall?,knowledge_lookup
Can you explain robotics at UCSC?,knowledge_lookup
Does UCSC have information about office hours?,knowledge_lookup
What are some student resources for undergraduate research?,knowledge_lookup
What can students do at the main lobby?,knowledge_lookup
Give me campus info about parking permits.,knowledge_lookup
What resources are related to student clubs?,knowledge_lookup
What resources are related to dining options?,knowledge_lookup
Where is the main lobby?,knowledge_lookup
Can you give me info about the restroom?,knowledge_lookup
Can you give a summary of advising?,knowledge_lookup
What does UCSC offer for UCSC colleges?,knowledge_lookup
Can you look up details about UCSC dining halls?,knowledge_lookup
How do I learn more about UCSC dining halls?,knowledge_lookup
Where can I find information about UCSC ID cards?,knowledge_lookup
What can students do at Oakes College?,knowledge_lookup
How does Slug Points work?,knowledge_lookup
Is there a place for campus Wi-Fi on campus?,knowledge_lookup
What is laundry on campus?,knowledge_lookup
What should I know about the courtyard?,knowledge_lookup
What is McHenry Library?,knowledge_lookup
Give me campus info about McHenry Library.,knowledge_lookup
What is the purpose of Oakes College?,knowledge_lookup
What is the difference between the student health center and the campus shuttle stop?,knowledge_lookup
What are some student resources for UCSC ID cards?,knowledge_lookup
Can you look up details about UCSC colleges?,knowledge_lookup
What should a new student know about Banana Slugs?,knowledge_lookup
What is the difference between the front desk and the printing station?,knowledge_lookup
How do students use Kresge College?,knowledge_lookup
What is the difference between the study lounge and Cowell College?,knowledge_lookup
What is the difference between Rachel Carson College and the student health center?,knowledge_lookup
Give me campus info about advising.,knowledge_lookup
How do students use OPERS?,knowledge_lookup
Can you look up details about campus safety?,knowledge_lookup
How do students use the restroom?,knowledge_lookup
What is office hours?,knowledge_lookup
Is there a place for robotics at UCSC on campus?,knowledge_lookup
What is the difference between the lecture hall and OPERS?,knowledge_lookup
What is located near the classroom?,knowledge_lookup
What are some student resources for campus labs?,knowledge_lookup
What is engineering tutoring?,knowledge_lookup
Tell me about UCSC ID cards.,knowledge_lookup
Do you know where the admissions office is?,knowledge_lookup
Can you tell me where the study lounge is?,knowledge_lookup
Where can I find information about campus Wi-Fi?,knowledge_lookup
Is there a place for advising on campus?,knowledge_lookup
How do students use the robotics lab?,knowledge_lookup
Give me campus info about Slug Points.,knowledge_lookup
Can you give me info about the study lounge?,knowledge_lookup
